Country or Area,Year,Sex,Coverage,Source,SourceID,Type,Value,Value Footnotes,,,Mean,
Poland,1994,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,14.7,"160,214",,,,
Poland,1994,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,17.3,"160,214",,,,
Poland,1994,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,16,104,,,,
Poland,1993,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2427,104,,,,
Poland,1993,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1983,104,,,,
Poland,1993,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2889.6,"82,214",,,,
Poland,1993,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,443,104,,,,
Poland,1993,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,644,"82,214",,,,
Poland,1993,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2245.6,"82,214",,,,
Poland,1993,Men,Registered unemployment,Employment office records,# 0,Previously employed,1107.6,"82,214",,,,
Poland,1993,Men,Registered unemployment,Employment office records,# 0,First job seekers,274.7,"82,214",,,,
Poland,1993,Men,Total coverage,Labour force survey,# 0,First job seekers,196,104,,,,
Poland,1993,Men,Registered unemployment,Employment office records,# 0,Unemployed,1382.3,"82,214",,,,
Poland,1993,Men,Total coverage,Labour force survey,# 0,Previously employed,987,104,,,,
Poland,1993,Men,Total coverage,Labour force survey,# 0,Unemployed,1183,104,,,,
Poland,1993,Women,Total coverage,Labour force survey,# 0,Unemployed,1244,104,,,,
Poland,1993,Women,Total coverage,Labour force survey,# 0,Previously employed,996,104,,,,
Poland,1993,Women,Registered unemployment,Employment office records,# 0,Unemployed,1507.3,"82,214",,,,
Poland,1993,Women,Total coverage,Labour force survey,# 0,First job seekers,247,104,,,,
Poland,1993,Women,Registered unemployment,Employment office records,# 0,First job seekers,369.3,"82,214",,,,
Poland,1993,Women,Registered unemployment,Employment office records,# 0,Previously employed,1138,"82,214",,,,
Poland,1993,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,16.4,"82,214",,,,
Poland,1993,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,14,104,,,,
Poland,1993,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,12.6,104,,,,
Poland,1993,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,15,"160,214",,,,
Poland,1993,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,17.9,"160,214",,,,
Poland,1993,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,15.6,104,,,,
Poland,1992,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2394,104,,,,
Poland,1992,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2509.3,"82,214",,,,
Poland,1992,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,1965.1,"82,214",,,,
Poland,1992,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,544.2,"82,214",,,,
Poland,1992,Men,Registered unemployment,Employment office records,# 0,First job seekers,233.1,"82,214",,,,
Poland,1992,Men,Registered unemployment,Employment office records,# 0,Previously employed,937.4,"82,214",,,,
Poland,1992,Men,Registered unemployment,Employment office records,# 0,Unemployed,1170.5,"82,214",,,,
Poland,1992,Men,Total coverage,Labour force survey,# 0,Unemployed,1172,104,,,,
Poland,1992,Women,Total coverage,Labour force survey,# 0,Unemployed,1221,104,,,,
Poland,1992,Women,Registered unemployment,Employment office records,# 0,Unemployed,1338.8,"82,214",,,,
Poland,1992,Women,Registered unemployment,Employment office records,# 0,Previously employed,1027.7,"82,214",,,,
Poland,1992,Women,Registered unemployment,Employment office records,# 0,First job seekers,311.1,"82,214",,,,
Poland,1992,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,13.6,"82,214",,,,
Poland,1992,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,11.9,"160,214",,,,
Poland,1992,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,15.5,"160,214",,,,
Poland,1991,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2155.6,"82,214",,,,
Poland,1991,Men,Registered unemployment,Employment office records,# 0,Unemployed,1021.5,"82,214",,,,
Poland,1991,Women,Registered unemployment,Employment office records,# 0,Unemployed,1134.1,"82,214",,,,
Poland,1991,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,11.8,"82,214",,,,
Poland,1991,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,10.6,"160,214",,,,
Poland,1991,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,13.5,"160,214",,,,
Poland,1990,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,1126.1,"82,214",,,,
Poland,1990,Men,Registered unemployment,Employment office records,# 0,Unemployed,552.4,"82,214",,,,
Poland,1990,Women,Registered unemployment,Employment office records,# 0,Unemployed,573.7,"82,214",,,,
Poland,1990,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,6.5,"82,214",,,,
Poland,1990,"Rates, men",Registered unemployment,Employment office records,# 0,Unemployed,5.8,"160,214",,,,
Poland,1990,"Rates, women",Registered unemployment,Employment office records,# 0,Unemployed,7.1,"160,214",,,,
Portugal,2008,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,427.1,1,,,,
Portugal,2008,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,368.7,1,,,,
Portugal,2008,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,58.4,1,,,,
Portugal,2008,Men,Total coverage,Labour force survey,# 0,First job seekers,23.8,1,,,,
Portugal,2008,Men,Total coverage,Labour force survey,# 0,Previously employed,170.6,1,,,,
Portugal,2008,Men,Total coverage,Labour force survey,# 0,Unemployed,194.3,1,,,,
Portugal,2008,Women,Total coverage,Labour force survey,# 0,Unemployed,232.7,1,,,,
Portugal,2008,Women,Total coverage,Labour force survey,# 0,Previously employed,198.1,1,,,,
Portugal,2008,Women,Total coverage,Labour force survey,# 0,First job seekers,34.6,1,,,,
Portugal,2008,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,7.6,1,,,,
Portugal,2008,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,6.5,1,,,,
Portugal,2008,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,8.8,1,,,,
Portugal,2007,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,448.6,1,,,,
Portugal,2007,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,61.5,1,,,,
Portugal,2007,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,387.1,1,,,,
Portugal,2007,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,410.284,1,,,,
Portugal,2007,Men,Registered unemployment,Employment office records,# 0,Unemployed,167.148,1,,,,
Portugal,2007,Men,Total coverage,Labour force survey,# 0,Previously employed,173.5,1,,,,
Portugal,2007,Men,Total coverage,Labour force survey,# 0,First job seekers,23.3,1,,,,
Portugal,2007,Men,Total coverage,Labour force survey,# 0,Unemployed,196.8,1,,,,
Portugal,2007,Women,Total coverage,Labour force survey,# 0,Unemployed,251.1,1,,,,
Portugal,2007,Women,Total coverage,Labour force survey,# 0,First job seekers,38.2,1,,,,
Portugal,2007,Women,Total coverage,Labour force survey,# 0,Previously employed,213.6,1,,,,
Portugal,2007,Women,Registered unemployment,Employment office records,# 0,Unemployed,243.053,1,,,,
Portugal,2007,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,8,1,,,,
Portugal,2007,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,6.6,1,,,,
Portugal,2007,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,9.6,1,,,,
Portugal,2006,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,427.8,1,,,,
Portugal,2006,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,456.092,1,,,,
Portugal,2006,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,369,1,,,,
Portugal,2006,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,58.8,1,,,,
Portugal,2006,Men,Total coverage,Labour force survey,# 0,First job seekers,25.6,1,,,,
Portugal,2006,Men,Total coverage,Labour force survey,# 0,Previously employed,169.2,1,,,,
Portugal,2006,Men,Registered unemployment,Employment office records,# 0,Unemployed,194.382,1,,,,
Portugal,2006,Men,Total coverage,Labour force survey,# 0,Unemployed,194.8,1,,,,
Portugal,2006,Women,Total coverage,Labour force survey,# 0,Unemployed,233.1,1,,,,
Portugal,2006,Women,Registered unemployment,Employment office records,# 0,Unemployed,264.121,1,,,,
Portugal,2006,Women,Total coverage,Labour force survey,# 0,Previously employed,199.8,1,,,,
Portugal,2006,Women,Total coverage,Labour force survey,# 0,First job seekers,33.2,1,,,,
Portugal,2006,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,7.7,1,,,,
Portugal,2006,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,6.5,1,,,,
Portugal,2006,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,9,1,,,,
Portugal,2005,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,422.3,1,,,,
Portugal,2005,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,58.7,1,,,,
Portugal,2005,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,363.5,1,,,,
Portugal,2005,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,477.198,1,,,,
Portugal,2005,Men,Registered unemployment,Employment office records,# 0,Unemployed,206,1,,,,
Portugal,2005,Men,Total coverage,Labour force survey,# 0,Previously employed,175.2,1,,,,
Portugal,2005,Men,Total coverage,Labour force survey,# 0,First job seekers,22.9,1,,,,
Portugal,2005,Men,Total coverage,Labour force survey,# 0,Unemployed,198.1,1,,,,
Portugal,2005,Women,Total coverage,Labour force survey,# 0,Unemployed,224.1,1,,,,
Portugal,2005,Women,Total coverage,Labour force survey,# 0,First job seekers,35.8,1,,,,
Portugal,2005,Women,Total coverage,Labour force survey,# 0,Previously employed,188.3,1,,,,
Portugal,2005,Women,Registered unemployment,Employment office records,# 0,Unemployed,271.61,1,,,,
Portugal,2005,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,7.6,1,,,,
Portugal,2005,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,6.7,1,,,,
Portugal,2005,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,8.7,1,,,,
Portugal,2004,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,365,1,,,,
Portugal,2004,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,461.015,1,,,,
Portugal,2004,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,315.9,1,,,,
Portugal,2004,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,49.2,1,,,,
Portugal,2004,Men,Total coverage,Labour force survey,# 0,First job seekers,22,1,,,,
Portugal,2004,Men,Total coverage,Labour force survey,# 0,Previously employed,150.9,1,,,,
Portugal,2004,Men,Registered unemployment,Employment office records,# 0,Unemployed,199.518,1,,,,
Portugal,2004,Men,Total coverage,Labour force survey,# 0,Unemployed,172.9,1,,,,
Portugal,2004,Women,Total coverage,Labour force survey,# 0,Unemployed,192.2,1,,,,
Portugal,2004,Women,Registered unemployment,Employment office records,# 0,Unemployed,261.496,1,,,,
Portugal,2004,Women,Total coverage,Labour force survey,# 0,Previously employed,164.9,1,,,,
Portugal,2004,Women,Total coverage,Labour force survey,# 0,First job seekers,27.2,1,,,,
Portugal,2004,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,6.7,1,,,,
Portugal,2004,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,5.8,1,,,,
Portugal,2004,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,7.6,1,,,,
Portugal,2003,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,342.3,1,,,,
Portugal,2003,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,46.3,1,,,,
Portugal,2003,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,296.1,1,,,,
Portugal,2003,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,427.29,1,,,,
Portugal,2003,Men,Registered unemployment,Employment office records,# 0,Unemployed,182.28,1,,,,
Portugal,2003,Men,Total coverage,Labour force survey,# 0,Previously employed,139.6,1,,,,
Portugal,2003,Men,Total coverage,Labour force survey,# 0,First job seekers,21.3,1,,,,
Portugal,2003,Men,Total coverage,Labour force survey,# 0,Unemployed,160.9,1,,,,
Portugal,2003,Women,Total coverage,Labour force survey,# 0,Unemployed,181.4,1,,,,
Portugal,2003,Women,Total coverage,Labour force survey,# 0,First job seekers,25,1,,,,
Portugal,2003,Women,Total coverage,Labour force survey,# 0,Previously employed,156.5,1,,,,
Portugal,2003,Women,Registered unemployment,Employment office records,# 0,Unemployed,245.01,1,,,,
Portugal,2003,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,6.3,1,,,,
Portugal,2003,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,5.5,1,,,,
Portugal,2003,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,7.2,1,,,,
Portugal,2002,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,270.5,1,,,,
Portugal,2002,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,344.6,1,,,,
Portugal,2002,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,229.4,1,,,,
Portugal,2002,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,41.1,1,,,,
Portugal,2002,Men,Total coverage,Labour force survey,# 0,First job seekers,19.1,1,,,,
Portugal,2002,Men,Total coverage,Labour force survey,# 0,Previously employed,102.3,1,,,,
Portugal,2002,Men,Registered unemployment,Employment office records,# 0,Unemployed,139.6,1,,,,
Portugal,2002,Men,Total coverage,Labour force survey,# 0,Unemployed,121.4,1,,,,
